Hotel Code,Hotel Name,Generated Date,Generated Time,Report Name
NNNH,Now Now Noho,07/23/2026,13:21:17,JFKNOW_RESV_Export_Manual
Hotel Code,Country,State,Postal Code,Group Name,Origin Code,Segment Code,Market Code,Hotel Name,Source Code,Purpose Of Stay,External System Reference,External System,Lead Days,Cancel Date,Stay Type,Updated At,Confirmation Number,Reservation Status,Nights,Adults,Children,Arrival Rate Code,Last Night Price,First Night Price,Adr,Arrival Room Type,Departure Date,Arrival Date,Travel Agent,Company,Guest Id,Reservation Id,Created At Hz,Departure Room Type,Arrival Room Number,Departure Room Number,City
NNNH,,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2212774543,SITEMINDER,56,2025-07-25,N,2025-11-04 19:44:40 -0500,107201,CANCELED,4,1,0,OTEXLTH,131.4,107.4,113.4,WSC,2025-08-02,2025-07-29,Expedia,,136382442,125490096,2025-06-03 11:51:23,WSC,,,""
NNNH,Brazil,"",,,,,OTA,Now Now Noho,Booking,,BDC-6292664834,SITEMINDER,14,,N,2025-06-18 03:12:07 -0400,107202,NOSHOW,2,1,0,OTBKG,193.59,193.59,193.59,CSC,2025-06-19,2025-06-17,Booking.com,,136383317,125490981,2025-06-03 12:31:17,CSC,434,434,""
NNNH,United States,FL,33470,,,,OTA,Now Now Noho,Booking,,BDC-5984138992,SITEMINDER,38,2025-06-04,N,2025-07-09 10:46:07 -0400,107203,CANCELED,8,1,0,OTBKGLT,125.4,125.4,114.9,WSC,2025-07-19,2025-07-11,Booking.com,,136383890,125491587,2025-06-03 12:56:09,WSC,,,LOXAHATCHEE
NNNH,,,,,,,OTA,Now Now Noho,Booking,,BDC-6645935561,SITEMINDER,103,2025-08-09,N,2025-08-09 08:30:12 -0400,107204,CANCELED,5,1,0,OTBKGLO,206.1,188.1,197.1,CSC,2025-09-19,2025-09-14,Booking.com,,136384077,125491778,2025-06-03 13:05:58,CSC,,,
NNNH,Canada,"",L5N1W8,,,,Discount,Now Now Noho,Direct,,107205,DUETTO,26,,N,2025-11-04 19:49:56 -0500,107205,CHECKEDOUT,1,1,0,DISDIR,129.63,129.63,129.63,WSC,2025-06-30,2025-06-29,,,136384455,125492191,2025-06-03 13:21:20,WSC,338,338,Ontario
NNNH,United States,"",,,,,OTA,Now Now Noho,Booking,,BDC-5062492086,SITEMINDER,34,,N,2025-07-31 18:36:36 -0400,107206,CHECKEDOUT,1,1,0,OTBKGLT,101.4,101.4,101.4,WSC,2025-07-08,2025-07-07,Booking.com,,136384769,125492498,2025-06-03 13:36:18,WSC,313,313,""
NNNH,,,85015,,,,Discount,Now Now Noho,Direct,,107207,DUETTO,14,,N,2025-11-04 19:49:56 -0500,107207,CHECKEDOUT,4,1,0,DISLOS,209.3,167.3,179.55,WSC,2025-06-21,2025-06-17,,,136384798,125492529,2025-06-03 13:38:08,WSC,334,334,
NNNH,Spain,,"",,,,OTA,Now Now Noho,Booking,,BDC-5506056374,SITEMINDER,148,,N,2025-11-02 11:04:27 -0500,107208,CHECKEDOUT,4,1,0,OTBKGAP,182.83,144.58,157.98,CSC,2025-11-02,2025-10-29,Booking.com,,136385194,125492940,2025-06-03 13:55:58,CSC,430,430,
NNNH,Spain,,28010,,,,OTA,Now Now Noho,Booking,,BDC-6363091091,SITEMINDER,155,,N,2025-11-10 13:37:11 -0500,107209,CHECKEDOUT,5,1,0,OTBKGLO,114.48,107.28,114.48,CSC,2025-11-10,2025-11-05,Booking.com,,136385928,125493683,2025-06-03 14:31:09,CSC,449,449,
NNNH,Egypt,,,,,,OTA,Now Now Noho,Booking,,BDC-6363077358,SITEMINDER,83,2025-08-21,N,2025-08-22 00:04:31 -0400,107210,CANCELED,9,1,0,OTBKGLO,143.64,128.44,151.24,PCSC,2025-09-03,2025-08-25,Booking.com,,136386693,125494494,2025-06-03 15:06:05,PCSC,,,
NNNH,,,32503,,,,Discount,Now Now Noho,Direct,,107211,DUETTO,1,,N,2025-11-04 19:50:04 -0500,107211,CHECKEDOUT,2,1,0,DISDIR,234.03,260.13,247.08,CSC,2025-06-06,2025-06-04,,,136387100,125494904,2025-06-03 15:24:38,CSC,444,444,
NNNH,,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2212934050,SITEMINDER,4,,N,2025-07-31 18:36:05 -0400,107212,CHECKEDOUT,1,1,0,OTEXEC,174.82,174.82,174.82,CSC,2025-06-08,2025-06-07,Expedia,,136387643,125495430,2025-06-03 15:45:58,CSC,409,409,Vermont
NNNH,,,,,,,Discount,Now Now Noho,Direct,,107213,DUETTO,44,2025-06-03,N,2025-11-04 19:50:04 -0500,107213,CANCELED,7,1,0,DISGRA,107.4,113.4,111.69,CSC,2025-07-24,2025-07-17,,,136387939,125495704,2025-06-03 15:56:53,CSC,,,
NNNH,United States,,,,,,OTA,Now Now Noho,Booking,,BDC-5537077913,SITEMINDER,36,2025-06-28,N,2025-06-28 18:32:36 -0400,107214,CANCELED,3,1,0,OTBKGLT,125.4,101.4,107.4,WSC,2025-07-12,2025-07-09,Booking.com,,136387945,125495708,2025-06-03 15:56:57,WSC,,,
NNNH,Ireland,,,,,,OTA,Now Now Noho,Booking,,BDC-5900944128,SITEMINDER,80,2025-07-09,N,2025-07-09 08:09:32 -0400,107215,CANCELED,9,1,0,OTBKGLO,149.8,129.28,130.8,CSC,2025-08-31,2025-08-22,Booking.com,,136388616,125496420,2025-06-03 16:31:06,CSC,,,.
NNNH,Morocco,,,,,,OTA,Now Now Noho,Booking,,BDC-5062442661,SITEMINDER,195,2025-10-30,N,2025-10-30 11:16:03 -0400,107216,CANCELED,6,1,0,OTBKGLO,135.2,127.2,129.87,WNN,2025-12-21,2025-12-15,Booking.com,,136388828,125496649,2025-06-03 16:41:22,WNN,,,.
NNNH,United States,,,,,,OTA,Now Now Noho,Agoda,,AGO-544802351,SITEMINDER,81,,N,2025-08-31 10:01:12 -0400,107217,CHECKEDOUT,8,1,0,OTAGLO,107.75,102.83,94.22,PCSC,2025-08-31,2025-08-23,Agoda,,136389724,125497575,2025-06-03 17:21:14,PCSC,204,204,
NNNH,South Africa,,,,,,OTA,Now Now Noho,Booking,,BDC-5362412855,SITEMINDER,84,2025-06-04,N,2025-06-04 18:56:42 -0400,107218,CANCELED,5,1,0,OTBKGLO,157.68,128.88,143.28,CSC,2025-08-31,2025-08-26,Booking.com,,136389853,125497689,2025-06-03 17:26:16,CSC,,,
NNNH,United Kingdom,,,,,,OTA,Now Now Noho,Booking,,BDC-6996743735,SITEMINDER,74,2025-08-09,N,2025-08-09 17:04:12 -0400,107219,CANCELED,4,1,0,OTBKGLT,101.4,143.4,110.4,WSC,2025-08-20,2025-08-16,Booking.com,,136389994,125497831,2025-06-03 17:32:18,WSC,,,.
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,EXP-2213002748,SITEMINDER,45,2025-06-27,N,2025-06-27 16:34:02 -0400,107220,CANCELED,2,1,0,OTEXLTE,92.75,84.65,88.7,CSC,2025-07-20,2025-07-18,Expedia,,136389998,125497833,2025-06-03 17:32:22,CSC,,,
NNNH,United States,,"",,,,Wholesale,Now Now Noho,Direct,,DOW-760641485 - 1748989768022679,SITEMINDER,2,,N,2025-07-31 18:46:19 -0400,107221,CHECKEDOUT,2,1,0,WHWBNRF,198.84,178.89,188.87,CSC,2025-06-07,2025-06-05,WebBeds - Destinations of the World,,136391199,125499041,2025-06-03 18:31:30,CSC,206,206,
NNNH,United States,,85750,,,,OTA,Now Now Noho,Expedia,,EXP-2213050197,SITEMINDER,135,,N,2025-10-17 07:19:06 -0400,107222,CHECKEDOUT,1,1,0,OTEXLTE,109.55,109.55,109.55,CSC,2025-10-17,2025-10-16,Expedia,,136391553,125499405,2025-06-03 18:51:14,CSC,426,426,
NNNH,United States,,,,,,OTA,Now Now Noho,Expedia,,EXP-2213070322,SITEMINDER,3,,N,2025-07-31 18:46:19 -0400,107223,CHECKEDOUT,3,1,0,OTEXLOE,91.23,171.55,137.13,WSC,2025-06-09,2025-06-06,Expedia,,136392131,125499982,2025-06-03 19:25:56,WSC,340,340,
NNNH,Nigeria,,200,,,,Discount,Now Now Noho,Direct,,BBN-BB25060317647383,SITEMINDER,204,,N,2025-12-25 03:09:29 -0500,107224,NOSHOW,1,1,0,DISDIR,122.32,122.32,122.32,PCSC,2025-12-25,2025-12-24,Direct Booking,,136392236,125500089,2025-06-03 19:31:20,PCSC,,,owerri
NNNH,,,200,,,,Discount,Now Now Noho,Direct,,107225,DUETTO,204,,N,2025-12-25 03:09:29 -0500,107225,NOSHOW,7,1,0,DISLOS,207.13,107.03,152.13,PCSC,2025-12-31,2025-12-24,,,136392319,125500169,2025-06-03 19:36:22,PCSC,239,239,
NNNH,United States,,19060,,,,OTA,Now Now Noho,Expedia,,EXP-2213088518,SITEMINDER,5,,N,2025-07-31 18:47:50 -0400,107226,CHECKEDOUT,2,1,0,OTEXLTE,125.65,96.97,111.31,CSC,2025-06-11,2025-06-09,Expedia,,136392774,125500639,2025-06-03 20:01:43,CSC,409,409,
NNNH,Burkina Faso,"",,,,,OTA,Now Now Noho,Booking,,BDC-6150532378,SITEMINDER,194,2025-12-15,N,2025-12-15 15:02:22 -0500,107227,CANCELED,15,1,0,OTBKGLO,181.64,105.64,120.84,CSC,2025-12-30,2025-12-15,Booking.com,,136392835,125500700,2025-06-03 20:06:12,CSC,,,""
NNNH,,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2213110519,SITEMINDER,62,,N,2025-08-08 10:55:32 -0400,107228,CHECKEDOUT,3,1,0,OTEXLTE,85.05,80.55,82.05,WSC,2025-08-08,2025-08-05,Expedia,,136393317,125501205,2025-06-03 20:36:46,WSC,335,335,""
NNNH,France,,,,,,OTA,Now Now Noho,Booking,,BDC-5537026751,SITEMINDER,11,2025-06-11,N,2025-06-12 00:04:12 -0400,107229,CANCELED,16,1,0,OTBKGLO,107.28,107.28,149.58,CSC,2025-07-01,2025-06-15,Booking.com,,136393560,125501459,2025-06-03 20:51:13,CSC,,,.
NNNH,,,,,,,OTA,Now Now Noho,Agoda,,AGO-871779358,SITEMINDER,15,2025-06-13,N,2025-06-13 11:48:52 -0400,107230,CANCELED,8,1,0,OTAGLO,130.54,163.34,142.84,WSC,2025-06-27,2025-06-19,Agoda,,136393563,125501463,2025-06-03 20:51:21,WSC,,,
NNNH,Barbados,,1246,,,,OTA,Now Now Noho,Expedia,,EXP-2213125506,SITEMINDER,16,,N,2025-07-31 18:47:50 -0400,107231,CHECKEDOUT,5,1,0,OTEXLTE,94.25,157.43,117.42,WSC,2025-06-25,2025-06-20,Expedia,,136393717,125501616,2025-06-03 21:01:18,WSC,307,307,
NNNH,Japan,,,,,,OTA,Now Now Noho,Booking,,BDC-5186320433,SITEMINDER,108,2025-06-07,N,2025-06-07 07:59:21 -0400,107232,CANCELED,2,1,0,OTBKG,169.29,217.89,193.59,CSC,2025-09-22,2025-09-20,Booking.com,,136393800,125501698,2025-06-03 21:06:13,CSC,,,.
NNNH,United States,,,,,,OTA,Now Now Noho,Booking,,BDC-5506040701,SITEMINDER,7,2025-06-05,N,2025-06-05 21:23:26 -0400,107233,CANCELED,2,1,0,OTBKG,193.59,169.29,181.44,CSC,2025-06-13,2025-06-11,Booking.com,,136394079,125501967,2025-06-03 21:21:54,CSC,,,
NNNH,United States,WA,980061769,,,,OTA,Now Now Noho,Expedia,,EXP-2213150482,SITEMINDER,49,,N,2025-07-31 19:01:57 -0400,107234,CHECKEDOUT,7,1,0,OTEXLTE,72.5,72.5,73.08,PCSC,2025-07-30,2025-07-23,Expedia,,136394338,125502215,2025-06-03 21:36:14,PCSC,219,219,BELLEVUE
NNNH,,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2213165438,SITEMINDER,33,,N,2025-07-31 19:01:57 -0400,107235,CHECKEDOUT,8,1,0,OTEXLTE,68.45,68.45,73.01,CSC,2025-07-15,2025-07-07,Expedia,,136394711,125502612,2025-06-03 22:01:15,PCSC,223,206,""
NNNH,United States,"",07079,,,,Discount,Now Now Noho,Direct,,BBN-BB25060317648389,SITEMINDER,1,,N,2026-05-12 22:55:25 -0400,107236,CHECKEDOUT,1,1,0,DISDIR,234.03,234.03,234.03,WSC,2025-06-06,2025-06-05,Direct Booking,,136394713,125502614,2025-06-03 22:01:19,WSC,317,317,
NNNH,,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2213172162,SITEMINDER,3,,N,2025-07-31 19:01:57 -0400,107237,CHECKEDOUT,4,1,0,OTEXLOE,118.26,139.86,108.81,CSC,2025-06-11,2025-06-07,Expedia,,136394849,125502751,2025-06-03 22:10:56,CSC,257,257,""
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,EXP-2213182910,SITEMINDER,1,,N,2025-06-06 03:10:00 -0400,107238,NOSHOW,3,1,0,OTEXAPE,165.11,171.49,175.74,CSC,2025-06-08,2025-06-05,Expedia,,136395087,125503002,2025-06-03 22:26:49,CSC,225,225,
NNNH,,"",,,,,OTA,Now Now Noho,HotelTonight,,107239,DUETTO,-1,,N,2025-11-04 19:16:03 -0500,107239,CHECKEDOUT,1,1,0,OTHOT,132.1,132.1,132.1,WSC,2025-06-04,2025-06-03,HotelTonight,,136395106,125503020,2025-06-03 22:28:47,WSC,346,346,""
NNNH,United States,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2213214081,SITEMINDER,184,,N,2025-12-07 07:33:26 -0500,107240,CHECKEDOUT,2,1,0,OTEXAPE,203.32,189.72,196.52,CSC,2025-12-07,2025-12-05,Expedia,,136395789,125503697,2025-06-03 23:16:07,CSC,434,434,""
NNNH,United States,,4568,,,,Discount,Now Now Noho,Direct,,107241,DUETTO,41,,N,2025-11-04 19:25:49 -0500,107241,CHECKEDOUT,9,1,0,DISGRA,107.4,107.4,110.74,WSC,2025-07-24,2025-07-15,,,136396141,125504043,2025-06-03 23:43:50,WSC,354,354,
NNNH,United States,,,,,,OTA,Now Now Noho,Booking,,BDC-6518757292,SITEMINDER,57,,N,2025-08-01 10:54:30 -0400,107242,CHECKEDOUT,1,1,0,OTBKG,144.99,144.99,144.99,CSC,2025-08-01,2025-07-31,Booking.com,,136444700,125504244,2025-06-04 00:00:56,CSC,426,426,
NNNH,United States,DC,20009,,,,Discount,Now Now Noho,Direct,,BBN-BB25060417649074,SITEMINDER,9,2025-06-11,N,2025-06-11 10:21:37 -0400,107243,CANCELED,2,1,0,DISDIR,234.03,216.63,225.33,CSC,2025-06-15,2025-06-13,Direct Booking,,136396451,125504370,2025-06-04 00:10:58,CSC,,,Washington
NNNH,,,,,,,OTA,Now Now Noho,HotelTonight,,107244,DUETTO,0,,N,2025-11-04 19:25:49 -0500,107244,NOSHOW,1,1,0,OTHOT,132.1,132.1,132.1,CSC,2025-06-05,2025-06-04,HotelTonight,,136396473,125504392,2025-06-04 00:12:57,CSC,448,448,
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,EXP-2213246356,SITEMINDER,82,2025-08-19,N,2025-08-19 11:49:31 -0400,107245,CANCELED,3,1,0,OTEXLTE,72.5,68.45,71.15,WSC,2025-08-28,2025-08-25,Expedia,,136396508,125504426,2025-06-04 00:16:22,WSC,,,
NNNH,United States,,"",,,,OTA,Now Now Noho,Expedia,,EXP-2213247926,SITEMINDER,7,,N,2025-07-31 18:36:22 -0400,107246,CHECKEDOUT,3,1,0,OTEXAPE,158.74,133.24,148.12,WSC,2025-06-14,2025-06-11,Expedia,,136396575,125504493,2025-06-04 00:21:33,WSC,354,354,
NNNH,United States,,,,,,OTA,Now Now Noho,Booking,,BDC-5506044325,SITEMINDER,21,2025-06-03,N,2025-06-04 02:21:16 -0400,107247,CANCELED,2,1,0,OTBKG,161.19,144.99,153.09,CSC,2025-06-27,2025-06-25,Booking.com,,136397562,125505380,2025-06-04 02:01:15,CSC,,,.
NNNH,Germany,,,,,,OTA,Now Now Noho,Booking,,BDC-5062443129,SITEMINDER,152,2025-06-03,N,2025-06-04 02:21:16 -0400,107248,CANCELED,4,1,0,OTBKG,128.79,128.79,126.77,CSC,2025-11-07,2025-11-03,Booking.com,,136397667,125505441,2025-06-04 02:11:12,CSC,,,.
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,EXP-2213306568,SITEMINDER,36,2025-06-03,N,2025-06-04 02:51:57 -0400,107249,CANCELED,3,1,0,OTEXLTE,92.75,64.4,80.6,CSC,2025-07-13,2025-07-10,Expedia,,136397884,125505657,2025-06-04 02:45:59,CSC,,,
NNNH,,,,,,,OTA,Now Now Noho,Agoda,,AGO-544879331,SITEMINDER,36,2025-07-05,N,2025-07-06 02:39:55 -0400,107250,CANCELED,3,1,0,OTAGLO,112.67,78.23,97.91,WSC,2025-07-13,2025-07-10,Agoda,,136397925,125505695,2025-06-04 02:56:20,WSC,,,
NNNH,United States,CA,90807,,,,OTA,Now Now Noho,Expedia,,EXP-2213332454,SITEMINDER,48,,N,2025-07-31 19:02:42 -0400,107251,CHECKEDOUT,6,1,0,OTEXLTE,60.35,72.5,73.85,PCSC,2025-07-28,2025-07-22,Expedia,,136398517,125506255,2025-06-04 03:50:57,PCSC,204,204,LONG BEACH
NNNH,,,"",,,,OTA,Now Now Noho,Expedia,,EXP-2213378873,SITEMINDER,0,,N,2025-07-31 19:02:42 -0400,107252,CHECKEDOUT,1,1,0,OTEXAPE,190.61,190.61,190.61,CSC,2025-06-05,2025-06-04,Expedia,,136399180,125506862,2025-06-04 05:40:58,CSC,243,243,
NNNH,,,,,,,OTA,Now Now Noho,Booking,,BDC-5593834789,SITEMINDER,204,2025-06-04,N,2025-06-04 07:12:12 -0400,107253,CANCELED,5,1,0,OTBKGLO,172.08,100.08,140.4,CSC,2025-12-30,2025-12-25,Booking.com,,136399181,125506864,2025-06-04 05:41:01,CSC,,,
NNNH,United States,FL,331292432,,,,OTA,Now Now Noho,Booking,,BDC-6363023979,SITEMINDER,3,,N,2025-07-31 19:02:42 -0400,107254,CHECKEDOUT,1,1,0,OTBKG,209.79,209.79,209.79,CSC,2025-06-08,2025-06-07,Booking.com,,136399391,125507062,2025-06-04 06:15:57,CSC,441,441,MAM
NNNH,,,33133,,,,Discount,Now Now Noho,Direct,,107255,DUETTO,0,,N,2025-11-04 19:24:57 -0500,107255,CHECKEDOUT,1,1,0,DISDIR,260.13,260.13,260.13,WSC,2025-06-05,2025-06-04,,,136399429,125507095,2025-06-04 06:24:58,WSC,328,328,
NNNH,,,10022,,,,Discount,Now Now Noho,Direct,,107256,DUETTO,11,2025-06-11,N,2025-11-04 19:24:57 -0500,107256,CANCELED,2,1,0,DISDIR,173.13,147.03,160.08,WNN,2025-06-17,2025-06-15,,DISGRA,136399441,125507120,2025-06-04 06:26:46,WNN,,,
NNNH,Austria,,9632,,,,OTA,Now Now Noho,Booking,,BDC-6996758738,SITEMINDER,16,,N,2025-07-31 19:02:42 -0400,107257,CHECKEDOUT,8,1,0,OTBKGLO,172.08,215.28,155.88,CSC,2025-06-28,2025-06-20,Booking.com,,136399700,125507370,2025-06-04 07:06:05,CSC,424,424,
NNNH,United Kingdom,"",,,,,OTA,Now Now Noho,Booking,,BDC-6935357114,SITEMINDER,0,,N,2025-07-31 19:02:42 -0400,107258,CHECKEDOUT,1,1,0,OTBKG,242.19,242.19,242.19,CSC,2025-06-05,2025-06-04,Booking.com,,136399748,125507411,2025-06-04 07:11:04,CSC,211,211,.
NNNH,Ireland,,F28Y535,,,,OTA,Now Now Noho,Booking,,BDC-6835081364,SITEMINDER,152,,N,2025-11-07 12:28:08 -0500,107259,CHECKEDOUT,4,1,0,OTBKG,128.79,128.79,126.77,CSC,2025-11-07,2025-11-03,Booking.com,,136399928,125507590,2025-06-04 07:31:17,CSC,440,440,.
NNNH,United States,CA,94089,,,,OTA,Now Now Noho,Booking,,BDC-6381759251,SITEMINDER,0,,N,2025-07-31 19:02:42 -0400,107260,CHECKEDOUT,4,1,0,OTBKG,209.79,242.19,228.02,CSC,2025-06-08,2025-06-04,Booking.com,,136399972,125507636,2025-06-04 07:36:20,CSC,440,440,SUNNYVALE
NNNH,United Kingdom,,"",,,,OTA,Now Now Noho,Agoda,,AGO-544959203,SITEMINDER,80,,N,2025-08-30 10:37:02 -0400,107261,CHECKEDOUT,7,1,0,OTAGLO,107.75,102.83,92.29,PCSC,2025-08-30,2025-08-23,Agoda,,136400000,125507664,2025-06-04 07:41:20,PCSC,258,258,
NNNH,United States,,15234,,,,OTA,Now Now Noho,Expedia,,EXP-2213457356,SITEMINDER,4,,N,2025-07-31 18:47:41 -0400,107262,CHECKEDOUT,5,1,0,OTEXLOE,125.83,83.71,104.77,CSC,2025-06-13,2025-06-08,Expedia,,136400430,125508106,2025-06-04 08:31:07,CSC,242,242,
NNNH,United States,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2213458165,SITEMINDER,0,,N,2025-07-31 18:47:41 -0400,107263,CHECKEDOUT,1,1,0,OTEXAPE,190.61,190.61,190.61,WSC,2025-06-05,2025-06-04,Expedia,,136400434,125508110,2025-06-04 08:31:10,WSC,329,329,""
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,EXP-2213461466,SITEMINDER,133,2025-06-06,N,2025-06-06 17:29:02 -0400,107264,CANCELED,5,1,0,OTEXLOH,139.62,155.22,161.46,WSC,2025-10-20,2025-10-15,Expedia,,136423432,125508248,2025-06-04 08:41:03,WSC,,,
NNNH,,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2213474552,SITEMINDER,6,,N,2025-07-31 18:47:41 -0400,107265,CHECKEDOUT,4,1,0,OTEXHC,224.1,197.1,206.1,CSC,2025-06-14,2025-06-10,Expedia,,136400787,125508474,2025-06-04 09:00:58,CSC,228,228,""
NNNH,France,,,,,,OTA,Now Now Noho,Booking,,BDC-5637915790,SITEMINDER,135,2025-10-17,N,2025-10-17 11:33:37 -0400,107266,CANCELED,8,1,0,OTBKGLO,181.64,181.64,167.39,NNC,2025-10-25,2025-10-17,Booking.com,,136400860,125508547,2025-06-04 09:06:36,NNC,,,
NNNH,United States,"",,,,,OTA,Now Now Noho,Agoda,,AGO-544989387,SITEMINDER,0,,N,2025-07-31 18:47:41 -0400,107267,CHECKEDOUT,1,1,0,OTAGO,220.66,220.66,220.66,CSC,2025-06-05,2025-06-04,Agoda,,136400886,125508573,2025-06-04 09:11:01,CSC,404,404,""
NNNH,United States,"",,,,,OTA,Now Now Noho,Agoda,,AGO-544991363,SITEMINDER,49,,N,2025-07-31 18:47:41 -0400,107268,CHECKEDOUT,5,1,0,OTAGLO,73.31,88.07,90.04,PCSC,2025-07-28,2025-07-23,Agoda,,136400982,125508682,2025-06-04 09:16:27,PCSC,227,227,""
NNNH,United States,VA,220414714,,,,OTA,Now Now Noho,Expedia,,EXP-2213507250,SITEMINDER,0,,N,2025-07-31 18:47:41 -0400,107269,CHECKEDOUT,1,1,0,OTEXAPE,190.61,190.61,190.61,CSC,2025-06-05,2025-06-04,Expedia,,136401576,125509310,2025-06-04 09:56:10,CSC,109,109,FALLS CHURCH
NNNH,United States,"",98004,,,,Discount,Now Now Noho,Direct,,107270,DUETTO,0,2025-06-04,N,2025-11-04 19:24:59 -0500,107270,CANCELED,1,1,0,DISPRIDE,209.3,209.3,209.3,CSC,2025-06-05,2025-06-04,,,136117910,125509571,2025-06-04 10:10:59,CSC,243,243,""
NNNH,,,02481,,,,Discount,Now Now Noho,Direct,,107271,DUETTO,12,2025-06-04,N,2025-11-04 19:24:59 -0500,107271,CANCELED,5,1,0,DISDIR,260.13,155.73,209.67,CSC,2025-06-21,2025-06-16,,DISGRA,136401966,125509640,2025-06-04 10:13:50,CSC,,,
NNNH,,"",,,,,OTA,Now Now Noho,Booking,,BDC-5188576970,SITEMINDER,136,,N,2025-10-24 13:08:52 -0400,107272,CHECKEDOUT,6,1,0,OTBKGLO,128.88,172.08,139.68,PCSC,2025-10-24,2025-10-18,Booking.com,,136402113,125509778,2025-06-04 10:20:56,PCSC,213,213,""
NNNH,,,02481,,,,Discount,Now Now Noho,Direct,,107273,DUETTO,12,2025-06-12,N,2025-11-04 19:10:55 -0500,107273,CANCELED,5,1,0,DISLOS,209.3,125.3,168.7,CSC,2025-06-21,2025-06-16,,,136402478,125510114,2025-06-04 10:36:17,CSC,,,
NNNH,United Kingdom,,,,,,OTA,Now Now Noho,Booking,,BDC-6948292905,SITEMINDER,76,2025-06-04,N,2025-06-04 11:16:26 -0400,107274,CANCELED,3,1,0,OTBKGLT,107.4,101.4,103.4,WSC,2025-08-22,2025-08-19,Booking.com,,136402796,125510469,2025-06-04 10:55:54,WSC,,,
NNNH,United States,,78628,,,,OTA,Now Now Noho,Expedia,,EXP-2213566675,SITEMINDER,0,,N,2025-07-31 18:46:53 -0400,107275,CHECKEDOUT,1,1,0,OTEXAPE,190.61,190.61,190.61,CSC,2025-06-05,2025-06-04,Expedia,,136403195,125510939,2025-06-04 11:15:55,CSC,253,253,
NNNH,United Kingdom,"",Sw47tx,,,,OTA,Now Now Noho,Agoda,,AGO-545030483,SITEMINDER,83,,N,2025-08-29 10:53:02 -0400,107276,CHECKEDOUT,3,1,0,OTAGLO,97.91,88.07,91.35,WSC,2025-08-29,2025-08-26,Agoda,,136403201,125510943,2025-06-04 11:15:58,WSC,309,309,""
NNNH,United States,"",,,,,OTA,Now Now Noho,Expedia,,EXP-2213606865,SITEMINDER,37,,N,2025-07-31 18:38:12 -0400,107277,CHECKEDOUT,8,1,0,OTEXLTE,84.65,84.65,77.57,WSC,2025-07-19,2025-07-11,Expedia,,136404595,125512311,2025-06-04 12:11:44,WSC,350,350,""
NNNH,United States,,92109,,,,OTA,Now Now Noho,Expedia,,EXP-2213625687,SITEMINDER,17,,N,2025-07-31 18:38:12 -0400,107278,CHECKEDOUT,2,1,0,OTEXLOE,77.4,167.4,122.4,CSC,2025-06-23,2025-06-21,Expedia,,136732659,125512801,2025-06-04 12:36:02,CSC,202,202,
NNNH,United Kingdom,W12,8HA,,,,Discount,Now Now Noho,Direct,,107279,DUETTO,50,,N,2025-11-04 19:17:35 -0500,107279,CHECKEDOUT,13,1,0,DISGRA,107.4,107.4,112.48,PCSC,2025-08-06,2025-07-24,,,136405100,125512823,2025-06-04 12:37:16,PCSC,208,208,LONDON
NNNH,,,20003,,,,Discount,Now Now Noho,Direct,,107280,DUETTO,36,,N,2025-11-04 19:17:35 -0500,107280,CHECKEDOUT,3,1,0,DISGRA,137.4,95.4,119.4,CSC,2025-07-13,2025-07-10,,,136405144,125512868,2025-06-04 12:39:53,CSC,210,210,
NNNH,United States,,77025,,,,Discount,Now Now Noho,Direct,,107281,DUETTO,0,,N,2025-11-04 19:17:35 -0500,107281,CHECKEDOUT,2,1,0,DISDIR,234.03,260.13,247.08,WSC,2025-06-06,2025-06-04,,,136405540,125513295,2025-06-04 12:59:10,WSC,332,332,
NNNH,,,,,,,OTA,Now Now Noho,Agoda,,AGO-1617572309,SITEMINDER,123,2025-06-10,N,2025-06-10 15:24:12 -0400,107282,CANCELED,6,1,0,OTAGLO,150.22,123.98,127.26,WSC,2025-10-11,2025-10-05,Agoda,,136406747,125514574,2025-06-04 13:55:55,WSC,,,
NNNH,,,10012,,,,Retail,Now Now Noho,Direct,,107283,DUETTO,188,2025-06-04,N,2025-11-04 19:32:28 -0500,107283,CANCELED,1,1,0,BAR,269.0,269.0,269.0,CSC,2025-12-10,2025-12-09,,,136408175,125516064,2025-06-04 15:02:37,CSC,,,
NNNH,United States,,20009,,,,OTA,Now Now Noho,Expedia,,EXP-2213743737,SITEMINDER,51,,N,2025-07-31 18:37:03 -0400,107284,CHECKEDOUT,2,1,0,OTEXLTH,125.4,119.4,122.4,WSC,2025-07-27,2025-07-25,Expedia,,136408809,125516753,2025-06-04 15:36:10,WSC,315,315,
